sy	wilcox_p	wilcox_p2	log2foldchange	lab	show
RP1-317G22.4	0.00777445884496888	0.0078	0.888320168384124	no	no
WDR64	0.935027037089339	0.94	-0.0887917137144038	no	no
RP11-553N16.6	0.259601139047627	0.26	0.346957726473999	no	no
RP11-553N16.1	0.453794341187649	0.45	0.29853142456879	no	no
EXO1	1.55476174582371e-06	1.6e-06	2.24743553716234	up	no
RPL23AP20	0.0423615937979224	0.042	1.45404422119873	up	no
CFL1P4	0.304910578956478	0.3	0.464679884378369	no	no
MAP1LC3C	0.0237913471520566	0.024	1.00213373474768	up	no
PLD5	0.188885368438666	0.19	0.965507529906015	no	no
RP11-561I11.4	0.690594023619741	0.69	-1.24289944999929	no	no
RN7SKP12	0.414090126593677	0.41	-1.09879855389961	no	no
RP11-561I11.3	0.0424691682552013	0.042	-1.87060270756642	down	no
RP11-513D4.3	0.117940144029158	0.12	1.16456016698665	no	no
RPL10AP5	0.288175633383966	0.29	0.413083290830127	no	no
RP11-513D4.1	0.230005088885757	0.23	0.730429499947218	no	no
RP11-498M14.2	0.288175633383966	0.29	0.249359882444415	no	no
RP11-331N16.1	0.648328991077541	0.65	0.330024128651148	no	no
SEPTIN14P21	0.288175633383966	0.29	0.137411002329629	no	no
RP11-261C10.7	0.936095390960732	0.94	-0.11931296714928	no	no
LINC01347	0.0209610928622195	0.021	0.859186185196557	no	no
CEP170	0.0009010929448244	9e-04	1.54962912113998	up	no
SDCCAG8	0.00744968236725205	0.0074	0.515029881181622	no	no
AKT3	0.00348149743414161	0.0035	1.07462452010473	up	no
AKT3-IT1	0.401735637055398	0.4	-0.175930416177852	no	no
LINC02774	0.000877713874274311	0.00088	1.97574005423623	up	no
ZBTB18	0.00132963054822808	0.0013	1.04157689719988	up	no
RP11-278H7.5	0.53990511485483	0.54	-0.26855937222734	no	no
RP11-278H7.6	0.117940144029158	0.12	0.181930253352891	no	no
RP11-278H7.3	0.117940144029158	0.12	0.442975647129499	no	no
RP11-469G10.1	0.0501275086717424	0.05	1.36731521004932	no	no
C1orf100	0.867655458624476	0.87	0.472639961092438	no	no
RP11-518L10.5	0.401735637055398	0.4	-0.161541478570644	no	no
TGIF2P1	0.179677233447983	0.18	1.081681717405	no	no
ADSS2	0.00825722523488441	0.0083	0.68493531830736	no	no
CATSPERE	0.0533196963678118	0.053	0.471840812578437	no	no
CYCSP5	0.79292349339057	0.79	0.331624885223582	no	no
DESI2	0.00132963054822808	0.0013	0.973498180678283	no	no
RP11-173A6.2	0.349388880319844	0.35	1.68642504310717	no	no
RP11-173A6.4	0.00169027021821108	0.0017	1.52289387320178	up	no
RP11-173A6.3	0.0246815599172596	0.025	1.39365670158714	up	no
RP11-11N7.6	0.0338494792129546	0.034	0.802213476749089	no	no
COX20	0.00542461572989952	0.0054	0.685658094800509	no	no
HNRNPU	0.000136103914385552	0.00014	0.840262057634754	no	no
RP11-11N7.4	0.713292813159019	0.71	0.238869901828658	no	no
RN7SKP55	0.872600060989729	0.87	0.157180925296452	no	no
RNU6-947P	0.288175633383966	0.29	1.00734294691283	no	no
RP11-156E8.1	0.398836475390986	0.4	0.205844775550079	no	no
EFCAB2	0.00217992375348233	0.0022	0.883880570218253	no	no
RNU6-1089P	0.288175633383966	0.29	1.0212184999108	no	no
RNU6-999P	0.288175633383966	0.29	1.00064926857957	no	no
RNU1-132P	0.899090690173972	0.9	0.132217646962155	no	no
KIF26B	0.838113427795057	0.84	0.337776505758265	no	no
KIF26B-AS1	0.0757676711834724	0.076	1.42844127874518	no	no
DNAJC19P8	0.872600060989729	0.87	0.149906401251614	no	no
RP11-522M21.3	0.199347576272187	0.2	0.775578068644552	no	no
SMYD3	0.00389848803744323	0.0039	0.662984353743612	no	no
RP11-83A16.1	0.811707736879648	0.81	-0.102336578423643	no	no
SMYD3-AS1	0.0225738674122799	0.023	0.660218989909027	no	no
CHCHD4P5	0.872600060989729	0.87	0.508980993242941	no	no
RNU6-1283P	0.288175633383966	0.29	1.00064926857957	no	no
SMYD3-IT1	0.448223438609697	0.45	-0.330402699223861	no	no
RP11-690C23.4	0.936095390960732	0.94	-0.060950370399991	no	no
LINC01743	0.623875507580529	0.62	0.555332618343803	no	no
TFB2M	0.00913960329281132	0.0091	1.05789769500718	up	no
CNST	0.00671173841875019	0.0067	0.980175884644341	no	no
RP11-1086F11.1	0.204624532953818	0.2	0.266924549622688	no	no
RP11-452J6.2	0.0020925145346604	0.0021	2.44032506908436	up	no
RP11-439E19.9	0.027908175037836	0.028	0.631577551954673	no	no
RP11-439E19.7	0.0553496590651831	0.055	1.354666682315	no	no
SCCPDH	0.077081563486748	0.077	0.441064903660268	no	no
RPL35AP6	0.193783456935906	0.19	0.768485996196721	no	no
KIF28P	0.00276365181218258	0.0028	1.16865381093919	up	no
RP11-439E19.10	0.00170826169534595	0.0017	1.03498482517179	up	no
LINC01341	0.000252967754795588	0.00025	1.29931167608216	up	no
RP11-397A15.4	0.0515983648712858	0.052	1.82581262404701	no	no
AHCTF1	0.00913960329281132	0.0091	0.714230145116094	no	no
ZNF695	3.0511438034539e-05	3.1e-05	2.13137286470449	up	no
ZNF670-ZNF695	5.04038294246378e-05	5e-05	1.40047729919681	up	no
RP11-551G24.3	0.0501275086717424	0.05	0.299861576331993	no	no
ZNF670	2.00351070456815e-05	2e-05	1.66428585111314	up	no
RP11-551G24.2	0.769741912438848	0.77	0.214433459956581	no	no
RP11-107G24.3	0.872600060989729	0.87	0.105005566965067	no	no
ZNF669	0.000453937062672543	0.00045	1.74618892394689	up	no
RP11-107G24.4	0.00102771639773537	0.001	1.22973710789772	up	no
C1orf229	0.000522678276590694	0.00052	0.972588220393349	no	no
FGFR3P6	0.288175633383966	0.29	0.390508569465814	no	no
ZNF124	0.000340296869261988	0.00034	1.55412358950577	up	no
RP11-488L18.6	0.000864962516767785	0.00086	1.85212524543144	up	no
RP11-488L18.3	2.82073718041854e-05	2.8e-05	2.40328554042413	up	no
RP11-488L18.10	0.0163410558097465	0.016	0.787589056503777	no	no
ZNF731P	0.0358839090302581	0.036	0.887564889166156	no	no
RNA5SP82	0.133823366155874	0.13	1.48196001116917	no	no
RP11-488L18.8	0.0761555360594609	0.076	0.959811129633476	no	no
RP11-488L18.1	0.149092623625566	0.15	0.54100568575186	no	no
VN1R5	0.468029082410117	0.47	0.485257850925292	no	no
ZNF496	0.00170826169534595	0.0017	1.26844476506039	up	no
RP11-433K2.8	0.00144442533397943	0.0014	1.10593987201993	up	no
RP11-433K2.9	0.183767154891842	0.18	0.952702483362681	no	no
NLRP3	0.440172046743713	0.44	-0.0641085743880625	no	no
OR2B11	0.576063585331274	0.58	0.307656504474719	no	no
GCSAML	0.361083750382865	0.36	1.41184455766322	no	no
OR2C3	0.833005024624109	0.83	0.153040897736452	no	no
OR14L1P	0.288175633383966	0.29	0.0553181860355755	no	no
RP11-634B7.4	0.394028476966564	0.39	0.167128971210828	no	no
OR3D1P	0.872600060989729	0.87	0.0943801485827875	no	no
OR13G1	0.872600060989729	0.87	0.0200163821599524	no	no
OR14K1	0.0501275086717424	0.05	0.940120271065783	no	no
OR1C1	0.288175633383966	0.29	0.0828090374022319	no	no
OR9H1P	0.0501275086717424	0.05	0.118217697701679	no	no
HSD17B7P1	0.401735637055398	0.4	-0.178696347633813	no	no
OR6R1P	0.894710308824897	0.89	-0.0760613172436621	no	no
TRIM58	0.00671173841875019	0.0067	2.75596773089562	up	no
OR2W3	0.00554608283332544	0.0055	1.99319754927756	up	no
OR2T8	0.194390630907171	0.19	0.733631027870079	no	no
CLK3P2	0.0150846373466408	0.015	1.22645543165205	up	no
OR2L1P	0.872600060989729	0.87	0.0401520418656465	no	no
OR2L6P	0.0501275086717424	0.05	0.860071213439557	no	no
OR2L5	0.445088381986749	0.45	0.089474448774331	no	no
OR2L2	0.0276144392724087	0.028	0.60298773760974	no	no
OR2L3	0.0212053090242909	0.021	0.309715595500088	no	no
OR2T32P	0.894710308824897	0.89	-0.0746732752119757	no	no
OR2L13	0.0597701865245579	0.06	0.647419709216339	no	no
OR2M1P	0.401735637055398	0.4	-0.113074696759124	no	no
OR2M2	0.288175633383966	0.29	0.109391560326474	no	no
OR2M3	0.288175633383966	0.29	0.0226288800583126	no	no
OR2M4	0.0853410142682723	0.085	0.204107078242693	no	no
OR2T33	0.0501275086717424	0.05	0.232517392132086	no	no
OR2T1	0.401735637055398	0.4	-0.0466607901490907	no	no
RP11-407H12.8	0.288175633383966	0.29	0.129208570173782	no	no
RP11-438F14.3	0.288175633383966	0.29	0.0864880974435742	no	no
OR2T10	0.401735637055398	0.4	-0.0226235000894649	no	no
OR2T11	0.288175633383966	0.29	0.0396669805506074	no	no
RP11-438F14.11	0.598275183708316	0.6	-0.275114676771073	no	no
LYPD9P	0.118651405915017	0.12	-2.02658842320225	no	no
WI2-2118C23.2	0.666020256762826	0.67	-1.14724181775949	no	no
LYPD8	0.641325072959299	0.64	-0.0756259691400565	no	no
SH3BP5L	0.00671173841875019	0.0067	0.816932712735742	no	no
MIR3124	0.00255876288973692	0.0026	1.32863859169472	up	no
ZNF672	0.0111517479744182	0.011	0.618120566434983	no	no
ZNF692	4.18294129123724e-05	4.2e-05	1.66659742718108	up	no
AL672294.1	0.86110827222743	0.86	0.171420267553108	no	no
PGBD2	0.00348149743414161	0.0035	0.959305578561729	no	no
RNU6-1205P	0.401735637055398	0.4	-1.68440833324674	no	no
RPL23AP25	0.175938478564301	0.18	2.10358399864962	no	no
FAM110C	0.223368073144892	0.22	-0.432749750654884	no	no
AC079779.7	0.213954526479435	0.21	-0.0357123914831798	no	no
SH3YL1	0.00348149743414161	0.0035	0.647532861873623	no	no
ACP1	0.00132963054822808	0.0013	0.626981517501504	no	no
ALKAL2	0.0148675316729781	0.015	0.755709230446052	no	no
AC079779.4	0.0996116774904601	0.1	0.567599847150928	no	no
AC079779.5	0.0206796687227449	0.021	0.406593398556038	no	no
LINC01865	0.5079757074839	0.51	-0.407306537178669	no	no
AC105393.1	0.445088381986749	0.45	0.382166625241543	no	no
AC105393.2	0.448223438609697	0.45	-0.085004994981235	no	no
LINC01875	0.401735637055398	0.4	-0.200020635646161	no	no
AC093326.3	0.229598129210231	0.23	1.73003298983143	no	no
TMEM18	0.00116999639174036	0.0012	0.959329197095158	no	no
TMEM18-DT	0.0200120199538359	0.02	0.433045257985977	no	no
RP11-455F15.1	0.288175633383966	0.29	0.247737928303032	no	no
AC116609.1	0.445088381986749	0.45	0.208413480736471	no	no
LINC01115	0.211142064693175	0.21	0.572246275625606	no	no
AC116609.3	0.0954021844289613	0.095	1.18872925820384	no	no
AC116609.2	0.0761555360594609	0.076	1.38729396738632	no	no
LINC01939	0.0501275086717424	0.05	0.912007030737283	no	no
AC113607.3	0.872600060989729	0.87	0.320222113385633	no	no
SNTG2-AS1	0.55280491810662	0.55	0.756386470550335	no	no
SNTG2	0.113758792352885	0.11	0.840957970186002	no	no
AC114808.2	0.382398105748797	0.38	0.618784496495793	no	no
AC108462.1	0.401735637055398	0.4	-0.109539346767154	no	no
AC141930.2	0.211142064693175	0.21	0.395823017443959	no	no
TPO	0.0950199508806265	0.095	0.748755890225425	no	no
AC144450.1	0.229598129210231	0.23	0.42640771444949	no	no
AC141930.3	0.204624532953818	0.2	0.583891326031556	no	no
AC144450.2	0.0309584142615673	0.031	0.651720133851984	no	no
PXDN	0.00102771639773537	0.001	1.46778152852096	up	no
MYT1L	0.454085383004886	0.45	2.46342924735226	no	no
RP11-755H23.1	0.971097799978035	0.97	1.93703153996608	no	no
AC093390.1	0.344925059885903	0.34	0.566783704624342	no	no
MYT1L-AS1	0.936095390960732	0.94	-0.00265918023684723	no	no
AC018685.1	0.0897933761091143	0.09	0.393309951959546	no	no
RP11-455M16.1	0.545219414000257	0.55	0.00774163304071326	no	no
AC011995.1	0.183767154891842	0.18	0.345423473299155	no	no
AC011995.3	0.474812635771917	0.47	0.245648825029928	no	no
LINC01250	0.016789905526943	0.017	0.827263737910686	no	no
AC019118.3	0.0137067117874285	0.014	1.32925042669275	up	no
AC019118.4	0.716720825845775	0.72	0.174013899422449	no	no
EIPR1	0.0111517479744182	0.011	0.625827922687416	no	no
EIPR1-IT1	1.17025426189613e-05	1.2e-05	1.96860206877139	up	no
TRAPPC12	0.0111517479744182	0.011	0.514341778208386	no	no
TRAPPC12-AS1	0.368968814652069	0.37	-0.251913732158412	no	no
RP11-1293J14.1	0.288175633383966	0.29	0.268646426121826	no	no
ADI1	0.765197209232497	0.77	0.0410605311124076	no	no
AC142528.1	0.00235719595120769	0.0024	1.1006556874448	up	no
AC108488.4	0.666020256762826	0.67	-0.173514547798013	no	no
RP13-512J5.1	0.0055150011569367	0.0055	0.883343299841979	no	no
RNASEH1	0.0019313299121213	0.0019	0.606248680835927	no	no
RNASEH1-AS1	4.18294129123724e-05	4.2e-05	0.836648039350143	no	no
RP13-512J5.2	0.00170826169534595	0.0017	0.900236255414553	no	no
RPS7	0.0122936122372837	0.012	0.681915368889274	no	no
COLEC11	0.0389295444306838	0.039	0.631836214730179	no	no
AC010907.2	0.726393403802296	0.73	-0.128303031927069	no	no
TMSB4XP2	0.440172046743713	0.44	-0.364795303209838	no	no
ALLC	0.00562635878097983	0.0056	1.22694326411087	up	no
GAPDHP48	0.401735637055398	0.4	-0.22237394952285	no	no
AC010907.5	0.0180231656662381	0.018	2.59863941583686	up	no
DCDC2C	0.361083750382865	0.36	0.122380119844286	no	no
LINC01249	0.676817089119053	0.68	0.00275937958388285	no	no
AC073143.1	0.288175633383966	0.29	0.553344780735136	no	no
AC107057.1	0.0452545789990047	0.045	2.37336270548588	up	no
LINC01248	4.98357555359857e-05	5e-05	2.3584699208275	up	no
AC108025.2	1.58949935998202e-05	1.6e-05	2.5786683431628	up	no
SOX11	3.89826197984737e-06	3.9e-06	2.23269180120317	up	no
AC010729.1	1.11515361480512e-05	1.1e-05	1.55804496927536	up	no
AC010729.2	0.27583307256317	0.28	0.620629813420127	no	no
LINC01810	0.288175633383966	0.29	0.113908733521738	no	no
SILC1	0.00389848803744323	0.0039	0.813154693309364	no	no
MIR7158	0.438076716185651	0.44	0.546618722842076	no	no
AC017053.1	0.118651405915017	0.12	-0.151209102195481	no	no
LINC01247	0.406520982090715	0.41	0.124243051769031	no	no
LINC01824	0.288175633383966	0.29	0.0625149939913601	no	no
MIR7515HG	0.269887500308229	0.27	0.0837909602451872	no	no
LINC00487	0.175493045748233	0.18	0.867130713342579	no	no
NRIR	0.0533196963678118	0.053	1.2190519926135	no	no
CMPK2	0.290133185157779	0.29	0.211497265583971	no	no
RSAD2	0.498414930252522	0.5	0.57358547027927	no	no
RP11-439M11.1	0.00102446405418209	0.001	2.37752084792864	up	no
GRASLND	0.000248824473665917	0.00025	2.29585566000882	up	no
RNF144A	0.00150838709737628	0.0015	1.2016842804552	up	no
AC019048.1	0.0192098666702795	0.019	0.90587266029745	no	no
RN7SKP112	0.872600060989729	0.87	0.172330306909112	no	no
RP11-557L19.1	0.361630408033086	0.36	0.746221374109203	no	no
AC010904.1	0.0242874905418774	0.024	-0.793789063960458	no	no
AC013460.1	0.0163410558097465	0.016	0.8586322665828	no	no
RP11-16D24.1	0.249660148176653	0.25	0.545465972140346	no	no
AC092580.3	0.508142995109435	0.51	0.362299466743923	no	no
LINC01871	0.735452162484894	0.74	0.126067150062589	no	no
AC092580.2	0.401735637055398	0.4	-0.516518086274033	no	no
AC092580.1	0.117940144029158	0.12	0.360274690466841	no	no
AC007463.2	0.111950122434661	0.11	-0.226847770129635	no	no
LINC00298	0.813624473239447	0.81	-0.0518046933216598	no	no
RP11-244L12.1	0.625584765562949	0.63	-0.163953333810886	no	no
LINC00299	0.539349703261296	0.54	0.126758215009809	no	no
U91324.1	0.614950059603389	0.61	0.05534606527826	no	no
LINC01814	0.110626478478157	0.11	-0.153890549184376	no	no
RP11-217D23.1	0.158283358898232	0.16	0.660677164826349	no	no
AC011747.6	0.179677233447983	0.18	0.789857472395067	no	no
SNRPEP5	0.0926400502377457	0.093	1.33238452780401	no	no
ID2-AS1	0.518678945244979	0.52	0.132569576248147	no	no
ID2	0.459151470837658	0.46	0.12573367435335	no	no
KIDINS220	0.00671173841875019	0.0067	0.630273445303748	no	no
MBOAT2	0.937376353456738	0.94	-0.128873913586633	no	no
HMGB1P25	0.213954526479435	0.21	-0.64860270984508	no	no
RP11-734K21.2	0.872600060989729	0.87	0.080244742287413	no	no
RP11-734K21.3	0.401735637055398	0.4	-0.0770036053122435	no	no
RP11-734K21.4	0.872600060989729	0.87	0.133378205748067	no	no
ASAP2	0.101574807936807	0.1	0.530797078263414	no	no
EIF1P7	0.426064355321557	0.43	0.205240435710801	no	no
ITGB1BP1	0.0456621220209066	0.046	0.446179826598319	no	no
CPSF3	0.000115880517235817	0.00012	0.913975042152126	no	no
IAH1	0.223368073144892	0.22	0.251239617023392	no	no
ADAM17	0.0214738582774679	0.021	0.695992575162551	no	no
RP11-400L8.2	0.0226557916788362	0.023	0.865502520208567	no	no
RP11-214N9.1	0.0234626183133903	0.023	0.851371859598087	no	no
YWHAQ	2.41971941131849e-05	2.4e-05	0.972381658751211	no	no
RP11-521D12.1	0.838213409706278	0.84	0.0261690241340678	no	no
RP11-521D12.2	0.765084001834143	0.77	-0.0178056206032916	no	no
RNU4-73P	0.401735637055398	0.4	-0.55933936217116	no	no
RP11-521D12.5	0.0913382391575698	0.091	0.578555778858322	no	no
TAF1B	0.00435882668997611	0.0044	0.670766756987848	no	no
RP11-95D17.1	0.00217992375348233	0.0022	0.509948543819124	no	no
RP11-95D17.3	0.364612041083578	0.36	0.241421812811954	no	no
GRHL1	1.97157254302306e-06	2e-06	1.70750309995995	up	no
AC010969.1	0.0212053090242909	0.021	0.235868597188263	no	no
RP11-254F7.1	0.288175633383966	0.29	0.129880580333373	no	no
RP11-254F7.2	0.000393430256677001	0.00039	0.915135876608513	no	no
KLF11	0.0019313299121213	0.0019	1.28582892925621	up	no
RP11-254F7.3	0.213954526479435	0.21	-0.609184372110765	no	no
CYS1	0.101574807936807	0.1	-0.991140936409428	no	no
AC104794.4	1	1	-0.434570383397253	no	no
RRM2	0.000217390777518683	0.00022	1.65230422141468	up	no
ENSG10010139025.1	0.00557632410423221	0.0056	1.75979003977737	up	no
MIR4261	0.0212053090242909	0.021	4.02948916826799	up	no
RP11-83M8.1	0.00671173841875019	0.0067	0.999058108413115	no	no
ENSG10010137705.1	0.0501275086717424	0.05	1.95351837956148	no	no
HPCAL1	0.912411266868763	0.91	-0.0464040986162993	no	no
ODC1	4.18294129123724e-05	4.2e-05	1.46201127334964	up	no
SNORA80B	0.368115069956659	0.37	1.17547316640778	no	no
ODC1-DT	0.0148813162522627	0.015	0.816108006665338	no	no
NOL10	0.00060065309489933	6e-04	0.756105722846935	no	no
AC092687.5	0.382398105748797	0.38	1.43811677256619	no	no
RN7SL832P	0.131705189077262	0.13	0.458553575395527	no	no
AC092687.3	0.714951777662946	0.71	-0.121322518076673	no	no
ATP6V1C2	0.223368073144892	0.22	0.449252070088361	no	no
RP11-791G15.2	0.459151470837658	0.46	0.274088423233324	no	no
PDIA6	0.0886668828144011	0.089	0.598709553626599	no	no
LINC01954	0.910797819913908	0.91	0.484238817589999	no	no
AC092687.4	0.748321686929985	0.75	0.55669378288998	no	no
KCNF1	0.304910578956478	0.3	-0.402804569520605	no	no
RPL6P4	0.0452545789990047	0.045	1.76739719137004	up	no
AC062028.1	0.299736161174315	0.3	0.697312652706664	no	no
C2orf50	1.97157254302306e-06	2e-06	2.39705835509423	up	no
SLC66A3	0.368789713535367	0.37	-0.328386883725442	no	no
ROCK2	0.0019313299121213	0.0019	0.857766813337592	no	no
AIDAP1	0.610261842411017	0.61	0.0839712331579293	no	no
PPIAP60	0.485661089668837	0.49	0.152051654322417	no	no
LINC00570	0.169745345926282	0.17	-0.157784733326641	no	no
AC099344.3	0.288175633383966	0.29	0.386126446343475	no	no
RP11-427E2.1	0.0402854053742549	0.04	1.00226372990186	up	no
E2F6	0.00603827835733704	0.006	0.709174652178218	no	no
GREB1	4.99111088029153e-05	5e-05	1.80580507914838	up	no
RN7SL674P	0.0326181116491367	0.033	2.03271070580743	up	no
NTSR2	0.667273489849759	0.67	0.557676211768539	no	no
CDK8P1	0.211142064693175	0.21	1.53418372860715	no	no
RP11-494G9.1	0.401735637055398	0.4	-0.132966017818135	no	no
LPIN1	0.21141866041769	0.21	0.312868463893121	no	no
AC106875.1	0.288175633383966	0.29	0.121668567023187	no	no
AC012456.3	0.401735637055398	0.4	-0.166467996336194	no	no
AC012456.4	0.368968814652069	0.37	-0.614452988204442	no	no
MIR3681HG	0.30070274626446	0.3	-0.271766095300977	no	no
SNORD18	0.0786668031632083	0.079	2.26569845221531	no	no
RNU6-843P	0.288175633383966	0.29	1.00757178836531	no	no
AC096559.2	0.117940144029158	0.12	1.39740787962155	no	no
RP11-333O1.2	0.30070274626446	0.3	0.979960432933504	no	no
RP11-333O1.1	0.622603786898633	0.62	0.507635152192229	no	no
TRIB2	0.0717570518622554	0.072	1.16391706838291	no	no
MIR3125	0.0326900469352193	0.033	1.50266138653571	up	no
AC064875.2	0.694255215968743	0.69	0.918233003891756	no	no
RP11-115H11.1	0.621723761567195	0.62	2.17665409450062	no	no
AC092635.1	0.288175633383966	0.29	0.329826605665756	no	no
LINC00276	0.406520982090715	0.41	0.0604178070026106	no	no
AC011897.2	0.288175633383966	0.29	0.349387867025866	no	no
LRATD1	0.560414292745471	0.56	0.611175447227731	no	no
RP11-314E10.1	0.364405397171388	0.36	0.240830244881491	no	no
AC068286.1	0.288175633383966	0.29	0.194653906676831	no	no
NBAS	0.00486618723818909	0.0049	0.76267385485942	no	no
AC008278.2	0.123600065036116	0.12	0.920584121311994	no	no
DDX1	0.00150838709737628	0.0015	0.78018407320856	no	no
AC008278.3	0.179677233447983	0.18	0.677864601849239	no	no
RPLP1P5	0.445088381986749	0.45	0.504535029639743	no	no
MYCNOS	3.70119611592883e-05	3.7e-05	1.85735529291841	up	no
MYCN	6.00667326128125e-06	6e-06	2.09345450240703	up	no
AC010145.4	0.445088381986749	0.45	0.322329499860827	no	no
GACAT3	0.0217015530243413	0.022	0.601898820499071	no	no
AC142119.1	0.288175633383966	0.29	0.127776993450125	no	no
AC010745.1	0.401735637055398	0.4	-0.211172680162634	no	no
AC010745.2	0.69484236426222	0.69	0.0612487898644211	no	no
AC010880.1	0.401735637055398	0.4	-0.268656733715328	no	no
AC104623.2	0.095584573831175	0.096	0.955559491324025	no	no
RP11-542H15.1	0.511689302231417	0.51	0.68046963575012	no	no
CYRIA	0.188885368438666	0.19	0.558711280570011	no	no
AC008069.1	0.213954526479435	0.21	-0.0636177646002607	no	no
ZFYVE9P2	0.401735637055398	0.4	-0.171124445112924	no	no
PSMC1P10	0.345157811409077	0.35	-0.4087299491728	no	no
RAD51AP2	0.0614531092968584	0.061	0.968329097191677	no	no
VSNL1	0.235780148867438	0.24	-0.276929090492863	no	no
