,P149774,P149985,P153403,P153537,P154325,P155534,P157632,P158276,P158665,P158785,P160100,P160971,P161515,P161809,P161865,P165970,P164921,P164398,P165114,P169026,P170008,P170055,P172017,P172390,P172496,P174092,P176973,P177793,P186330,P182545,P179186,P179980,P181568,P170561,P184521,P184022
REACTOME_FORMATION_OF_AXIAL_MESODERM,0.221234860804403,0.241917341778734,0.22270535914661,0.207933117738112,0.214021233970458,0.26018458069781,0.205378467409467,0.201213484966502,0.171348931669787,0.228151128714681,0.242751093232107,0.22552098045342,0.232701189164921,0.221558683549481,0.222820647375194,0.227622457890136,0.250976737269769,0.224690907636527,0.173029337481396,0.247209733434636,0.235458135852889,0.194905131451708,0.231192299345241,0.261725080600714,0.194707778186137,0.179804160331587,0.213331054826649,0.200839278995526,0.246460980874227,0.219471540984767,0.167245401236471,0.159489585365118,0.234487598656729,0.175834479889226,0.193712158515925,0.208828076141963
REACTOME_FORMATION_OF_DEFINITIVE_ENDODERM,0.160083285278942,0.13848855170358,0.184169761336159,0.133669652606381,0.184664218921932,0.160913945586425,0.0888769778074031,0.123755644698639,0.152489852523729,0.134296927942277,0.214828664954905,0.215802154328031,0.178174511439054,0.127078240332642,0.183331858514434,0.120260457515145,0.194274258660605,0.142126902330404,0.12707784252373,0.101340401100494,0.214512503304154,0.164473931177499,0.12660355082879,0.231541666539923,0.0813405495324986,0.110369058879806,0.156871652689897,0.148186396551425,0.212495948125632,0.153684054436745,0.164693718910136,0.127372543817142,0.153175816861041,0.0866587097911789,0.0995201990812052,0.147812148537863
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE,0.175025749879553,0.197032138371667,0.204829706303932,0.15394779948331,0.191929632500289,0.229934675115293,0.166303880915099,0.190332182464722,0.189373536129268,0.178357228944831,0.222724529427222,0.188816367277718,0.195384377132501,0.222599301923951,0.219030056816904,0.199236556450553,0.200036262593927,0.185981482560502,0.149684436232137,0.167674476713874,0.202525749967801,0.190195500226284,0.149078932779643,0.204280893449966,0.167117943210571,0.138200985925611,0.18821158859697,0.145260693104629,0.196462907382962,0.161033234829202,0.144544475750206,0.160112631477734,0.182842794473495,0.144356231180842,0.117384067908604,0.145677306240155
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER,0.394644835399426,0.394638671211201,0.400098024846825,0.394026733010355,0.399132469793738,0.400141510159731,0.403056290940692,0.396037109350349,0.396010968698323,0.402303115192228,0.393574256733852,0.402334912602128,0.392178093405458,0.392237012457579,0.402232213196172,0.399683848427132,0.399935564328677,0.393783233902156,0.386717759150038,0.400998321388701,0.400370478795511,0.395539040210661,0.390452555765052,0.399460385970565,0.390899131707156,0.397822534992815,0.391071676517056,0.392077906967709,0.392017845719874,0.404461050042722,0.391686507688049,0.391733902374096,0.391600075315577,0.404363306288724,0.39423005677586,0.397036784298749
REACTOME_FORMATION_OF_INTERMEDIATE_MESODERM,0.0986870721970545,0.192390625560537,0.18112273636231,0.195012250004949,0.154538170646379,0.20542979537177,0.0674457646482261,0.228321270177085,0.205412708605497,0.178832019244482,0.187958034804416,0.171504939928974,0.1679122831972,0.210990716983836,0.210495536164379,0.200177883155896,0.127295282199196,0.1577109518265,0.224359196197505,0.131641091090141,0.202171813605232,0.213906245033201,0.20982199723239,0.15621761773698,0.218262222727063,0.1318568024963,0.232209309326434,0.126515656612903,0.188911206803017,0.114537101088319,0.182687681279493,0.17691241338994,0.140565202228693,0.138784661511738,0.181781060079359,0.168577590036565
REACTOME_FORMATION_OF_LATERAL_PLATE_MESODERM,0.137734387683546,0.159640082992046,0.193826066826377,0.0919875913506964,0.121382829830353,0.176950336475364,0.079081177942631,0.0777891156674631,0.0253595196304795,0.108127706917787,0.183801071058775,0.109355955627362,0.140748936514651,0.158378841146636,0.116787154937699,0.117915351246361,0.165214236735579,0.149246753757982,0.113290669352028,0.0973574029086484,0.13146408420528,0.0867322494762568,0.193900390169189,0.175468707781471,0.0839023079463692,0.101554659312686,0.0588779705829027,0.125737400924768,0.169753945577458,0.118349517833631,0.0707846972635563,0.0313795390218894,0.162590625024277,0.0913520649737745,0.0812781109091322,0.125351748907774
REACTOME_FORMATION_OF_PARAXIAL_MESODERM,0.39623351540222,0.392755868204031,0.402432694176427,0.390824687787092,0.397896793559829,0.398701190259586,0.385415633536573,0.395706960321489,0.388989829525224,0.397070627359929,0.395517264125471,0.403141442042848,0.399002973838803,0.397442932232168,0.399942317852551,0.395679454818169,0.397795954402518,0.390346210321309,0.399442366617924,0.394410955732395,0.399606137495296,0.402563320484032,0.399909750497732,0.395631133252661,0.390310829404888,0.390598880265472,0.394384254038285,0.396591257483229,0.400849591715261,0.396881376053333,0.393291091271185,0.399314212079118,0.39945502707764,0.398388860101641,0.399954508665458,0.40195271774027
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX,0.409249942087733,0.404559550053269,0.410767812331516,0.403802027706748,0.41198425552748,0.413021054648835,0.411632649982849,0.407835731492995,0.402162281867243,0.414459006315076,0.405808333987638,0.411549810766623,0.410144660870756,0.403818651703727,0.407398716174038,0.414859950814619,0.40828856909081,0.406066948096322,0.399657898015329,0.406629859528757,0.414400645766242,0.405366648076409,0.405617048859198,0.407343528694824,0.403676280208046,0.414135409010791,0.40408092717411,0.404597984596365,0.405050770664672,0.411462986273373,0.405377844740219,0.40883801944156,0.404526241349323,0.406957762884856,0.410321582727515,0.407514745185072
REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF,0.414514224988203,0.406073728126587,0.421738738000036,0.390749346469262,0.413094878730323,0.402405019354774,0.390346893869543,0.399175312191394,0.385904896798673,0.416620465162769,0.401767698114418,0.394455930126284,0.39770009790952,0.383660916109811,0.404904509383329,0.39602092215305,0.408194752472594,0.410406020258334,0.386391910586784,0.383916620035885,0.420952227165846,0.403454000421205,0.392069809691603,0.396051706783224,0.377381827478572,0.39168309443836,0.390502736568795,0.384518578249914,0.397907501124736,0.426051878879519,0.398288897753335,0.395282741971117,0.391747440569001,0.382668258937021,0.403526741574309,0.389662022938357
REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX,0.401594137051417,0.401652756672895,0.41135419137416,0.405299298169832,0.404673687585736,0.409555587988574,0.41259763323786,0.404817148805846,0.402819132413585,0.406293147791119,0.406933431564999,0.413012717868605,0.406579619492327,0.404692005904077,0.404793197304313,0.40629593498724,0.407438307234024,0.406514148148829,0.398276074324128,0.405502152698852,0.40842262862779,0.405317376733714,0.407438705813055,0.403816588439378,0.404801462260195,0.411363296549291,0.403243103518036,0.402142561758743,0.40476407576187,0.412076793239897,0.411003168436025,0.406661129453097,0.403428240887267,0.411053449845813,0.411255680017479,0.405922088674082
REACTOME_FORMATION_OF_THE_ANTERIOR_NEURAL_PLATE,0.271653855257568,0.186780848431859,0.241543564372953,0.239394501563213,0.259245584632886,0.269755900473137,0.269613024759695,0.230204496093492,0.216029428643469,0.244285770552946,0.223902908446529,0.306150099267707,0.236547129989251,0.237054553252387,0.239554737654279,0.24192005076112,0.210621439488126,0.238371656143992,0.233906980135487,0.262953432538473,0.279259598470495,0.244162870800503,0.240101813937903,0.25919190501149,0.228504806939567,0.259758422397885,0.283341078276824,0.246442186791915,0.179438147090912,0.24154614839942,0.236817697604458,0.252145684958159,0.236679417223795,0.254245268617875,0.241609350214456,0.209532389687974
